path,class,width,height,format,mode
data\Non-Sperm\Non-Sperm (788).bmp,Non-Sperm,154,149,BMP,RGB
data\Non-Sperm\Non-Sperm (789).bmp,Non-Sperm,154,172,BMP,RGB
data\Non-Sperm\Non-Sperm (79).bmp,Non-Sperm,168,164,BMP,RGB
data\Non-Sperm\Non-Sperm (790).bmp,Non-Sperm,150,164,BMP,RGB
data\Non-Sperm\Non-Sperm (791).bmp,Non-Sperm,152,176,BMP,RGB
data\Non-Sperm\Non-Sperm (792).bmp,Non-Sperm,203,171,BMP,RGB
data\Non-Sperm\Non-Sperm (793).bmp,Non-Sperm,171,163,BMP,RGB
data\Non-Sperm\Non-Sperm (794).bmp,Non-Sperm,191,160,BMP,RGB
data\Non-Sperm\Non-Sperm (795).bmp,Non-Sperm,192,181,BMP,RGB
data\Non-Sperm\Non-Sperm (796).bmp,Non-Sperm,191,171,BMP,RGB
data\Non-Sperm\Non-Sperm (797).bmp,Non-Sperm,148,153,BMP,RGB
data\Non-Sperm\Non-Sperm (798).bmp,Non-Sperm,161,155,BMP,RGB
data\Non-Sperm\Non-Sperm (799).bmp,Non-Sperm,178,153,BMP,RGB
data\Non-Sperm\Non-Sperm (8).bmp,Non-Sperm,173,141,BMP,RGB
data\Non-Sperm\Non-Sperm (80).bmp,Non-Sperm,158,157,PNG,RGB
data\Non-Sperm\Non-Sperm (800).bmp,Non-Sperm,153,170,BMP,RGB
data\Non-Sperm\Non-Sperm (801).bmp,Non-Sperm,171,166,BMP,RGB
data\Non-Sperm\Non-Sperm (802).bmp,Non-Sperm,183,185,BMP,RGB
data\Non-Sperm\Non-Sperm (803).bmp,Non-Sperm,156,158,BMP,RGB
data\Non-Sperm\Non-Sperm (804).bmp,Non-Sperm,176,165,BMP,RGB
data\Non-Sperm\Non-Sperm (805).bmp,Non-Sperm,193,174,BMP,RGB
data\Non-Sperm\Non-Sperm (806).bmp,Non-Sperm,145,164,BMP,RGB
data\Non-Sperm\Non-Sperm (807).bmp,Non-Sperm,144,174,BMP,RGB
data\Non-Sperm\Non-Sperm (808).bmp,Non-Sperm,169,154,BMP,RGB
data\Non-Sperm\Non-Sperm (809).bmp,Non-Sperm,205,214,BMP,RGB
data\Non-Sperm\Non-Sperm (81).bmp,Non-Sperm,168,174,PNG,RGB
data\Non-Sperm\Non-Sperm (810).bmp,Non-Sperm,132,133,BMP,RGB
data\Non-Sperm\Non-Sperm (811).bmp,Non-Sperm,156,150,BMP,RGB
data\Non-Sperm\Non-Sperm (812).bmp,Non-Sperm,161,164,BMP,RGB
data\Non-Sperm\Non-Sperm (813).bmp,Non-Sperm,183,161,BMP,RGB
data\Non-Sperm\Non-Sperm (814).bmp,Non-Sperm,177,183,BMP,RGB
data\Non-Sperm\Non-Sperm (815).bmp,Non-Sperm,157,164,BMP,RGB
data\Non-Sperm\Non-Sperm (816).bmp,Non-Sperm,173,154,BMP,RGB
data\Non-Sperm\Non-Sperm (817).bmp,Non-Sperm,194,203,BMP,RGB
data\Non-Sperm\Non-Sperm (818).bmp,Non-Sperm,175,161,BMP,RGB
data\Non-Sperm\Non-Sperm (819).bmp,Non-Sperm,168,154,BMP,RGB
data\Non-Sperm\Non-Sperm (82).bmp,Non-Sperm,182,177,PNG,RGB
data\Non-Sperm\Non-Sperm (820).bmp,Non-Sperm,130,130,BMP,RGB
data\Non-Sperm\Non-Sperm (821).bmp,Non-Sperm,157,144,BMP,RGB
data\Non-Sperm\Non-Sperm (822).bmp,Non-Sperm,156,213,BMP,RGB
data\Non-Sperm\Non-Sperm (823).bmp,Non-Sperm,170,191,BMP,RGB
data\Non-Sperm\Non-Sperm (824).bmp,Non-Sperm,147,159,BMP,RGB
data\Non-Sperm\Non-Sperm (825).bmp,Non-Sperm,163,185,BMP,RGB
data\Non-Sperm\Non-Sperm (826).bmp,Non-Sperm,204,181,BMP,RGB
data\Non-Sperm\Non-Sperm (827).bmp,Non-Sperm,152,151,BMP,RGB
data\Non-Sperm\Non-Sperm (828).bmp,Non-Sperm,181,158,BMP,RGB
data\Non-Sperm\Non-Sperm (829).bmp,Non-Sperm,178,217,BMP,RGB
data\Non-Sperm\Non-Sperm (83).bmp,Non-Sperm,146,151,PNG,RGB
data\Non-Sperm\Non-Sperm (830).bmp,Non-Sperm,167,168,BMP,RGB
data\Non-Sperm\Non-Sperm (831).bmp,Non-Sperm,204,153,BMP,RGB
data\Non-Sperm\Non-Sperm (832).bmp,Non-Sperm,188,159,BMP,RGB
data\Non-Sperm\Non-Sperm (833).bmp,Non-Sperm,187,210,BMP,RGB
data\Non-Sperm\Non-Sperm (834).bmp,Non-Sperm,151,162,BMP,RGB
data\Non-Sperm\Non-Sperm (835).bmp,Non-Sperm,159,149,BMP,RGB
data\Non-Sperm\Non-Sperm (836).bmp,Non-Sperm,209,194,BMP,RGB
data\Non-Sperm\Non-Sperm (837).bmp,Non-Sperm,153,157,BMP,RGB
data\Non-Sperm\Non-Sperm (838).bmp,Non-Sperm,167,187,BMP,RGB
data\Non-Sperm\Non-Sperm (839).bmp,Non-Sperm,157,156,BMP,RGB
data\Non-Sperm\Non-Sperm (84).bmp,Non-Sperm,162,167,PNG,RGB
data\Non-Sperm\Non-Sperm (840).bmp,Non-Sperm,167,199,BMP,RGB
data\Non-Sperm\Non-Sperm (841).bmp,Non-Sperm,171,184,BMP,RGB
data\Non-Sperm\Non-Sperm (842).bmp,Non-Sperm,147,158,BMP,RGB
data\Non-Sperm\Non-Sperm (843).bmp,Non-Sperm,196,205,BMP,RGB
data\Non-Sperm\Non-Sperm (844).bmp,Non-Sperm,157,184,BMP,RGB
data\Non-Sperm\Non-Sperm (845).bmp,Non-Sperm,186,174,BMP,RGB
data\Non-Sperm\Non-Sperm (846).bmp,Non-Sperm,158,152,BMP,RGB
data\Non-Sperm\Non-Sperm (847).bmp,Non-Sperm,157,165,BMP,RGB
data\Non-Sperm\Non-Sperm (848).bmp,Non-Sperm,150,175,BMP,RGB
data\Non-Sperm\Non-Sperm (849).bmp,Non-Sperm,170,152,BMP,RGB
data\Non-Sperm\Non-Sperm (85).bmp,Non-Sperm,173,189,PNG,RGB
data\Non-Sperm\Non-Sperm (850).bmp,Non-Sperm,155,149,BMP,RGB
data\Non-Sperm\Non-Sperm (851).bmp,Non-Sperm,178,185,BMP,RGB
data\Non-Sperm\Non-Sperm (852).bmp,Non-Sperm,207,191,BMP,RGB
data\Non-Sperm\Non-Sperm (853).bmp,Non-Sperm,161,157,BMP,RGB
data\Non-Sperm\Non-Sperm (854).bmp,Non-Sperm,174,197,BMP,RGB
data\Non-Sperm\Non-Sperm (855).bmp,Non-Sperm,154,149,BMP,RGB
data\Non-Sperm\Non-Sperm (856).bmp,Non-Sperm,208,194,BMP,RGB
data\Non-Sperm\Non-Sperm (857).bmp,Non-Sperm,160,140,BMP,RGB
data\Non-Sperm\Non-Sperm (858).bmp,Non-Sperm,182,171,BMP,RGB
data\Non-Sperm\Non-Sperm (859).bmp,Non-Sperm,165,161,BMP,RGB
data\Non-Sperm\Non-Sperm (86).bmp,Non-Sperm,216,188,PNG,RGB
data\Non-Sperm\Non-Sperm (860).bmp,Non-Sperm,144,152,BMP,RGB
data\Non-Sperm\Non-Sperm (861).bmp,Non-Sperm,204,184,BMP,RGB
data\Non-Sperm\Non-Sperm (862).bmp,Non-Sperm,194,220,BMP,RGB
data\Non-Sperm\Non-Sperm (863).bmp,Non-Sperm,153,153,BMP,RGB
data\Non-Sperm\Non-Sperm (864).bmp,Non-Sperm,172,206,BMP,RGB
data\Non-Sperm\Non-Sperm (865).bmp,Non-Sperm,144,151,BMP,RGB
data\Non-Sperm\Non-Sperm (866).bmp,Non-Sperm,160,183,BMP,RGB
data\Non-Sperm\Non-Sperm (867).bmp,Non-Sperm,161,189,BMP,RGB
data\Non-Sperm\Non-Sperm (868).bmp,Non-Sperm,151,161,BMP,RGB
data\Non-Sperm\Non-Sperm (869).bmp,Non-Sperm,182,203,BMP,RGB
data\Non-Sperm\Non-Sperm (87).bmp,Non-Sperm,153,147,PNG,RGB
data\Non-Sperm\Non-Sperm (870).bmp,Non-Sperm,152,150,BMP,RGB
data\Non-Sperm\Non-Sperm (871).bmp,Non-Sperm,155,150,BMP,RGB
data\Non-Sperm\Non-Sperm (872).bmp,Non-Sperm,162,175,BMP,RGB
data\Non-Sperm\Non-Sperm (873).bmp,Non-Sperm,156,150,BMP,RGB
data\Non-Sperm\Non-Sperm (874).bmp,Non-Sperm,201,178,BMP,RGB
data\Non-Sperm\Non-Sperm (875).bmp,Non-Sperm,157,158,BMP,RGB
data\Non-Sperm\Non-Sperm (876).bmp,Non-Sperm,162,179,BMP,RGB
data\Non-Sperm\Non-Sperm (877).bmp,Non-Sperm,191,172,BMP,RGB
data\Non-Sperm\Non-Sperm (878).bmp,Non-Sperm,179,182,BMP,RGB
data\Non-Sperm\Non-Sperm (879).bmp,Non-Sperm,180,157,BMP,RGB
data\Non-Sperm\Non-Sperm (88).bmp,Non-Sperm,186,155,PNG,RGB
data\Non-Sperm\Non-Sperm (880).bmp,Non-Sperm,171,161,BMP,RGB
data\Non-Sperm\Non-Sperm (881).bmp,Non-Sperm,176,181,BMP,RGB
data\Non-Sperm\Non-Sperm (882).bmp,Non-Sperm,162,143,BMP,RGB
data\Non-Sperm\Non-Sperm (883).bmp,Non-Sperm,186,171,BMP,RGB
data\Non-Sperm\Non-Sperm (884).bmp,Non-Sperm,178,182,BMP,RGB
data\Non-Sperm\Non-Sperm (885).bmp,Non-Sperm,177,165,BMP,RGB
data\Non-Sperm\Non-Sperm (886).bmp,Non-Sperm,191,189,BMP,RGB
data\Non-Sperm\Non-Sperm (887).bmp,Non-Sperm,162,174,BMP,RGB
data\Non-Sperm\Non-Sperm (888).bmp,Non-Sperm,190,183,BMP,RGB
data\Non-Sperm\Non-Sperm (889).bmp,Non-Sperm,165,157,BMP,RGB
data\Non-Sperm\Non-Sperm (89).bmp,Non-Sperm,176,184,PNG,RGB
data\Non-Sperm\Non-Sperm (890).bmp,Non-Sperm,214,194,BMP,RGB
data\Non-Sperm\Non-Sperm (891).bmp,Non-Sperm,164,170,BMP,RGB
data\Non-Sperm\Non-Sperm (892).bmp,Non-Sperm,176,162,BMP,RGB
data\Non-Sperm\Non-Sperm (893).bmp,Non-Sperm,178,189,BMP,RGB
data\Non-Sperm\Non-Sperm (894).bmp,Non-Sperm,160,176,BMP,RGB
data\Non-Sperm\Non-Sperm (895).bmp,Non-Sperm,159,186,BMP,RGB
data\Non-Sperm\Non-Sperm (896).bmp,Non-Sperm,180,151,BMP,RGB
data\Non-Sperm\Non-Sperm (897).bmp,Non-Sperm,178,148,BMP,RGB
data\Non-Sperm\Non-Sperm (898).bmp,Non-Sperm,176,195,BMP,RGB
data\Non-Sperm\Non-Sperm (899).bmp,Non-Sperm,154,178,BMP,RGB
data\Non-Sperm\Non-Sperm (9).bmp,Non-Sperm,148,162,BMP,RGB
data\Non-Sperm\Non-Sperm (90).bmp,Non-Sperm,158,151,PNG,RGB
data\Non-Sperm\Non-Sperm (900).bmp,Non-Sperm,174,189,BMP,RGB
data\Non-Sperm\Non-Sperm (901).bmp,Non-Sperm,218,177,BMP,RGB
data\Non-Sperm\Non-Sperm (902).bmp,Non-Sperm,180,185,BMP,RGB
data\Non-Sperm\Non-Sperm (903).bmp,Non-Sperm,191,152,BMP,RGB
data\Non-Sperm\Non-Sperm (904).bmp,Non-Sperm,183,177,BMP,RGB
data\Non-Sperm\Non-Sperm (905).bmp,Non-Sperm,164,175,BMP,RGB
data\Non-Sperm\Non-Sperm (906).bmp,Non-Sperm,178,162,BMP,RGB
data\Non-Sperm\Non-Sperm (907).bmp,Non-Sperm,181,179,BMP,RGB
data\Non-Sperm\Non-Sperm (908).bmp,Non-Sperm,164,175,BMP,RGB
data\Non-Sperm\Non-Sperm (909).bmp,Non-Sperm,157,176,BMP,RGB
data\Non-Sperm\Non-Sperm (91).bmp,Non-Sperm,165,168,PNG,RGB
data\Non-Sperm\Non-Sperm (910).bmp,Non-Sperm,166,204,BMP,RGB
data\Non-Sperm\Non-Sperm (911).bmp,Non-Sperm,213,185,BMP,RGB
data\Non-Sperm\Non-Sperm (912).bmp,Non-Sperm,215,200,BMP,RGB
data\Non-Sperm\Non-Sperm (913).bmp,Non-Sperm,122,123,BMP,RGB
data\Non-Sperm\Non-Sperm (914).bmp,Non-Sperm,152,168,BMP,RGB
data\Non-Sperm\Non-Sperm (915).bmp,Non-Sperm,182,87,BMP,RGB
data\Non-Sperm\Non-Sperm (916).bmp,Non-Sperm,214,170,BMP,RGB
data\Non-Sperm\Non-Sperm (917).bmp,Non-Sperm,157,171,BMP,RGB
data\Non-Sperm\Non-Sperm (918).bmp,Non-Sperm,180,173,BMP,RGB
data\Non-Sperm\Non-Sperm (919).bmp,Non-Sperm,164,80,BMP,RGB
data\Non-Sperm\Non-Sperm (92).bmp,Non-Sperm,169,151,PNG,RGB
data\Non-Sperm\Non-Sperm (920).bmp,Non-Sperm,147,162,BMP,RGB
data\Non-Sperm\Non-Sperm (921).bmp,Non-Sperm,127,126,BMP,RGB
data\Non-Sperm\Non-Sperm (922).bmp,Non-Sperm,170,216,BMP,RGB
data\Non-Sperm\Non-Sperm (923).bmp,Non-Sperm,123,124,BMP,RGB
data\Non-Sperm\Non-Sperm (924).bmp,Non-Sperm,161,150,BMP,RGB
data\Non-Sperm\Non-Sperm (925).bmp,Non-Sperm,174,181,BMP,RGB
data\Non-Sperm\Non-Sperm (926).bmp,Non-Sperm,154,183,BMP,RGB
data\Non-Sperm\Non-Sperm (927).bmp,Non-Sperm,157,168,BMP,RGB
data\Non-Sperm\Non-Sperm (928).bmp,Non-Sperm,190,152,BMP,RGB
data\Non-Sperm\Non-Sperm (929).bmp,Non-Sperm,158,172,BMP,RGB
data\Non-Sperm\Non-Sperm (93).bmp,Non-Sperm,166,161,PNG,RGB
data\Non-Sperm\Non-Sperm (930).bmp,Non-Sperm,159,187,BMP,RGB
data\Non-Sperm\Non-Sperm (931).bmp,Non-Sperm,150,167,BMP,RGB
data\Non-Sperm\Non-Sperm (932).bmp,Non-Sperm,172,165,BMP,RGB
data\Non-Sperm\Non-Sperm (933).bmp,Non-Sperm,157,162,BMP,RGB
data\Non-Sperm\Non-Sperm (934).bmp,Non-Sperm,122,122,BMP,RGB
data\Non-Sperm\Non-Sperm (935).bmp,Non-Sperm,164,158,BMP,RGB
data\Non-Sperm\Non-Sperm (936).bmp,Non-Sperm,122,122,BMP,RGB
data\Non-Sperm\Non-Sperm (937).bmp,Non-Sperm,175,205,BMP,RGB
data\Non-Sperm\Non-Sperm (938).bmp,Non-Sperm,198,175,BMP,RGB
data\Non-Sperm\Non-Sperm (939).bmp,Non-Sperm,155,166,BMP,RGB
data\Non-Sperm\Non-Sperm (94).bmp,Non-Sperm,150,175,PNG,RGB
data\Non-Sperm\Non-Sperm (940).bmp,Non-Sperm,158,171,BMP,RGB
data\Non-Sperm\Non-Sperm (941).bmp,Non-Sperm,124,123,BMP,RGB
data\Non-Sperm\Non-Sperm (942).bmp,Non-Sperm,166,158,BMP,RGB
data\Non-Sperm\Non-Sperm (943).bmp,Non-Sperm,122,122,BMP,RGB
data\Non-Sperm\Non-Sperm (944).bmp,Non-Sperm,175,155,BMP,RGB
data\Non-Sperm\Non-Sperm (945).bmp,Non-Sperm,170,156,BMP,RGB
data\Non-Sperm\Non-Sperm (946).bmp,Non-Sperm,172,155,BMP,RGB
data\Non-Sperm\Non-Sperm (947).bmp,Non-Sperm,167,185,BMP,RGB
data\Non-Sperm\Non-Sperm (948).bmp,Non-Sperm,174,158,BMP,RGB
data\Non-Sperm\Non-Sperm (949).bmp,Non-Sperm,122,123,BMP,RGB
data\Non-Sperm\Non-Sperm (95).bmp,Non-Sperm,166,176,PNG,RGB
data\Non-Sperm\Non-Sperm (950).bmp,Non-Sperm,177,158,BMP,RGB
data\Non-Sperm\Non-Sperm (951).bmp,Non-Sperm,156,172,BMP,RGB
data\Non-Sperm\Non-Sperm (952).bmp,Non-Sperm,156,181,BMP,RGB
data\Non-Sperm\Non-Sperm (953).bmp,Non-Sperm,181,155,BMP,RGB
data\Non-Sperm\Non-Sperm (954).bmp,Non-Sperm,122,122,BMP,RGB
data\Non-Sperm\Non-Sperm (955).bmp,Non-Sperm,167,151,BMP,RGB
data\Non-Sperm\Non-Sperm (956).bmp,Non-Sperm,123,122,BMP,RGB
data\Non-Sperm\Non-Sperm (957).bmp,Non-Sperm,171,157,BMP,RGB
data\Non-Sperm\Non-Sperm (958).bmp,Non-Sperm,194,160,BMP,RGB
data\Non-Sperm\Non-Sperm (959).bmp,Non-Sperm,157,189,BMP,RGB
data\Non-Sperm\Non-Sperm (96).bmp,Non-Sperm,156,181,PNG,RGB
data\Non-Sperm\Non-Sperm (960).bmp,Non-Sperm,159,176,BMP,RGB
data\Non-Sperm\Non-Sperm (961).bmp,Non-Sperm,147,161,BMP,RGB
data\Non-Sperm\Non-Sperm (962).bmp,Non-Sperm,171,147,BMP,RGB
data\Non-Sperm\Non-Sperm (963).bmp,Non-Sperm,206,166,BMP,RGB
data\Non-Sperm\Non-Sperm (964).bmp,Non-Sperm,163,163,BMP,RGB
data\Non-Sperm\Non-Sperm (965).bmp,Non-Sperm,169,166,BMP,RGB
data\Non-Sperm\Non-Sperm (966).bmp,Non-Sperm,176,194,BMP,RGB
data\Non-Sperm\Non-Sperm (967).bmp,Non-Sperm,123,122,BMP,RGB
data\Non-Sperm\Non-Sperm (968).bmp,Non-Sperm,185,163,BMP,RGB
data\Non-Sperm\Non-Sperm (969).bmp,Non-Sperm,183,164,BMP,RGB
data\Non-Sperm\Non-Sperm (97).bmp,Non-Sperm,146,154,PNG,RGB
data\Non-Sperm\Non-Sperm (970).bmp,Non-Sperm,163,190,BMP,RGB
data\Non-Sperm\Non-Sperm (971).bmp,Non-Sperm,166,182,BMP,RGB
data\Non-Sperm\Non-Sperm (972).bmp,Non-Sperm,162,138,BMP,RGB
data\Non-Sperm\Non-Sperm (973).bmp,Non-Sperm,172,193,BMP,RGB
data\Non-Sperm\Non-Sperm (974).bmp,Non-Sperm,168,168,BMP,RGB
data\Non-Sperm\Non-Sperm (98).bmp,Non-Sperm,166,169,PNG,RGB
data\Non-Sperm\Non-Sperm (99).bmp,Non-Sperm,180,177,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1).bmp,Normal_Sperm,155,165,PNG,RGB
data\Normal_Sperm\Normal_Sperm (10).bmp,Normal_Sperm,170,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (100).bmp,Normal_Sperm,165,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (1000).bmp,Normal_Sperm,177,153,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1001).bmp,Normal_Sperm,173,161,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1002).bmp,Normal_Sperm,159,163,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1003).bmp,Normal_Sperm,162,170,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1004).bmp,Normal_Sperm,166,173,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1005).bmp,Normal_Sperm,171,164,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1006).bmp,Normal_Sperm,174,155,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1007).bmp,Normal_Sperm,149,168,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1008).bmp,Normal_Sperm,151,165,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1009).bmp,Normal_Sperm,165,149,PNG,RGB
data\Normal_Sperm\Normal_Sperm (101).bmp,Normal_Sperm,170,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (1010).bmp,Normal_Sperm,153,169,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1011).bmp,Normal_Sperm,151,169,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1012).bmp,Normal_Sperm,166,152,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1013).bmp,Normal_Sperm,170,153,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1014).bmp,Normal_Sperm,156,181,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1015).bmp,Normal_Sperm,172,153,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1016).bmp,Normal_Sperm,169,168,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1017).bmp,Normal_Sperm,164,157,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1018).bmp,Normal_Sperm,164,166,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1019).bmp,Normal_Sperm,150,171,PNG,RGB
data\Normal_Sperm\Normal_Sperm (102).bmp,Normal_Sperm,193,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (1020).bmp,Normal_Sperm,159,154,PNG,RGB
data\Normal_Sperm\Normal_Sperm (1021).bmp,Normal_Sperm,164,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (103).bmp,Normal_Sperm,165,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (104).bmp,Normal_Sperm,181,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (105).bmp,Normal_Sperm,191,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (106).bmp,Normal_Sperm,169,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (107).bmp,Normal_Sperm,159,111,BMP,RGB
data\Normal_Sperm\Normal_Sperm (108).bmp,Normal_Sperm,166,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (109).bmp,Normal_Sperm,157,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (11).bmp,Normal_Sperm,157,160,BMP,RGB
data\Normal_Sperm\Normal_Sperm (110).bmp,Normal_Sperm,162,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (111).bmp,Normal_Sperm,171,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (112).bmp,Normal_Sperm,160,156,BMP,RGB
data\Normal_Sperm\Normal_Sperm (113).bmp,Normal_Sperm,151,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (114).bmp,Normal_Sperm,173,185,BMP,RGB
data\Normal_Sperm\Normal_Sperm (115).bmp,Normal_Sperm,165,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (116).bmp,Normal_Sperm,214,191,BMP,RGB
data\Normal_Sperm\Normal_Sperm (117).bmp,Normal_Sperm,166,154,BMP,RGB
data\Normal_Sperm\Normal_Sperm (118).bmp,Normal_Sperm,197,191,BMP,RGB
data\Normal_Sperm\Normal_Sperm (119).bmp,Normal_Sperm,220,196,BMP,RGB
data\Normal_Sperm\Normal_Sperm (12).bmp,Normal_Sperm,153,175,BMP,RGB
data\Normal_Sperm\Normal_Sperm (120).bmp,Normal_Sperm,178,226,BMP,RGB
data\Normal_Sperm\Normal_Sperm (121).bmp,Normal_Sperm,176,213,BMP,RGB
data\Normal_Sperm\Normal_Sperm (122).bmp,Normal_Sperm,218,200,BMP,RGB
data\Normal_Sperm\Normal_Sperm (123).bmp,Normal_Sperm,235,208,BMP,RGB
data\Normal_Sperm\Normal_Sperm (124).bmp,Normal_Sperm,242,189,BMP,RGB
data\Normal_Sperm\Normal_Sperm (125).bmp,Normal_Sperm,213,148,BMP,RGB
data\Normal_Sperm\Normal_Sperm (126).bmp,Normal_Sperm,198,180,BMP,RGB
data\Normal_Sperm\Normal_Sperm (127).bmp,Normal_Sperm,171,231,BMP,RGB
data\Normal_Sperm\Normal_Sperm (128).bmp,Normal_Sperm,165,218,BMP,RGB
data\Normal_Sperm\Normal_Sperm (129).bmp,Normal_Sperm,206,182,BMP,RGB
data\Normal_Sperm\Normal_Sperm (13).bmp,Normal_Sperm,192,152,BMP,RGB
data\Normal_Sperm\Normal_Sperm (130).bmp,Normal_Sperm,169,232,BMP,RGB
data\Normal_Sperm\Normal_Sperm (131).bmp,Normal_Sperm,219,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (132).bmp,Normal_Sperm,259,201,BMP,RGB
data\Normal_Sperm\Normal_Sperm (133).bmp,Normal_Sperm,194,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (134).bmp,Normal_Sperm,192,233,BMP,RGB
data\Normal_Sperm\Normal_Sperm (135).bmp,Normal_Sperm,195,220,BMP,RGB
data\Normal_Sperm\Normal_Sperm (136).bmp,Normal_Sperm,203,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (137).bmp,Normal_Sperm,205,215,BMP,RGB
data\Normal_Sperm\Normal_Sperm (138).bmp,Normal_Sperm,167,250,BMP,RGB
data\Normal_Sperm\Normal_Sperm (139).bmp,Normal_Sperm,184,214,BMP,RGB
data\Normal_Sperm\Normal_Sperm (14).bmp,Normal_Sperm,203,158,BMP,RGB
data\Normal_Sperm\Normal_Sperm (140).bmp,Normal_Sperm,177,225,BMP,RGB
data\Normal_Sperm\Normal_Sperm (141).bmp,Normal_Sperm,218,208,BMP,RGB
data\Normal_Sperm\Normal_Sperm (142).bmp,Normal_Sperm,170,208,BMP,RGB
data\Normal_Sperm\Normal_Sperm (143).bmp,Normal_Sperm,200,202,BMP,RGB
data\Normal_Sperm\Normal_Sperm (144).bmp,Normal_Sperm,209,162,BMP,RGB
data\Normal_Sperm\Normal_Sperm (145).bmp,Normal_Sperm,218,190,BMP,RGB
data\Normal_Sperm\Normal_Sperm (146).bmp,Normal_Sperm,209,193,BMP,RGB
data\Normal_Sperm\Normal_Sperm (147).bmp,Normal_Sperm,210,206,BMP,RGB
data\Normal_Sperm\Normal_Sperm (148).bmp,Normal_Sperm,218,187,BMP,RGB
data\Normal_Sperm\Normal_Sperm (149).bmp,Normal_Sperm,226,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (15).bmp,Normal_Sperm,161,183,BMP,RGB
data\Normal_Sperm\Normal_Sperm (150).bmp,Normal_Sperm,202,194,BMP,RGB
data\Normal_Sperm\Normal_Sperm (151).bmp,Normal_Sperm,160,181,BMP,RGB
data\Normal_Sperm\Normal_Sperm (152).bmp,Normal_Sperm,154,178,BMP,RGB
data\Normal_Sperm\Normal_Sperm (153).bmp,Normal_Sperm,164,170,BMP,RGB
data\Normal_Sperm\Normal_Sperm (154).bmp,Normal_Sperm,170,157,BMP,RGB
data\Normal_Sperm\Normal_Sperm (155).bmp,Normal_Sperm,173,153,BMP,RGB
data\Normal_Sperm\Normal_Sperm (156).bmp,Normal_Sperm,171,150,BMP,RGB
data\Normal_Sperm\Normal_Sperm (157).bmp,Normal_Sperm,160,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (158).bmp,Normal_Sperm,159,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (159).bmp,Normal_Sperm,166,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (16).bmp,Normal_Sperm,188,155,BMP,RGB
data\Normal_Sperm\Normal_Sperm (160).bmp,Normal_Sperm,159,163,BMP,RGB
data\Normal_Sperm\Normal_Sperm (161).bmp,Normal_Sperm,159,174,BMP,RGB
data\Normal_Sperm\Normal_Sperm (162).bmp,Normal_Sperm,165,168,BMP,RGB
data\Normal_Sperm\Normal_Sperm (163).bmp,Normal_Sperm,147,169,BMP,RGB
data\Normal_Sperm\Normal_Sperm (164).bmp,Normal_Sperm,150,166,BMP,RGB
data\Normal_Sperm\Normal_Sperm (165).bmp,Normal_Sperm,155,161,BMP,RGB
data\Normal_Sperm\Normal_Sperm (166).bmp,Normal_Sperm,166,151,BMP,RGB
data\Normal_Sperm\Normal_Sperm (167).bmp,Normal_Sperm,155,165,BMP,RGB
data\Normal_Sperm\Normal_Sperm (168).bmp,Normal_Sperm,154,159,BMP,RGB
data\Normal_Sperm\Normal_Sperm (169).bmp,Normal_Sperm,160,167,BMP,RGB
